"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"08-Feb-2024","EQ","1,264.05","1,264.50","1,236.75","1,255.65","1,247.80","1,245.20","1,250.42","1,291.25","476.70","33,54,609","4,19,46,75,869.65","1,43,707"
"07-Feb-2024","EQ","1,280.00","1,286.35","1,252.15","1,273.10","1,256.25","1,255.65","1,267.25","1,291.25","476.70","33,59,763","4,25,76,51,048.10","96,611"
"06-Feb-2024","EQ","1,266.00","1,284.60","1,248.85","1,258.55","1,274.00","1,273.10","1,270.91","1,291.25","476.70","44,08,002","5,60,21,73,026.50","1,35,542"
"05-Feb-2024","EQ","1,269.50","1,291.25","1,248.85","1,261.45","1,262.00","1,258.55","1,271.71","1,291.25","476.70","56,11,298","7,13,59,17,796.10","1,85,622"
"02-Feb-2024","EQ","1,233.05","1,287.50","1,231.70","1,218.85","1,262.50","1,261.45","1,269.53","1,287.50","395.10","1,04,50,227","13,26,68,96,482.40","2,69,789"
"01-Feb-2024","EQ","1,213.60","1,239.50","1,200.30","1,207.65","1,220.75","1,218.85","1,220.91","1,239.50","395.10","74,33,628","9,07,57,85,518.30","2,74,275"
"31-Jan-2024","EQ","1,195.80","1,214.25","1,191.65","1,187.35","1,206.00","1,207.65","1,205.24","1,229.90","395.10","55,10,242","6,64,11,41,121.85","1,49,969"
"30-Jan-2024","EQ","1,200.00","1,217.20","1,181.00","1,196.65","1,190.00","1,187.35","1,201.21","1,229.90","395.10","46,83,729","5,62,61,28,139.65","2,05,145"
"29-Jan-2024","EQ","1,155.00","1,204.90","1,151.00","1,146.30","1,194.40","1,196.65","1,187.60","1,229.90","395.10","67,68,033","8,03,76,99,306.80","2,10,651"
"25-Jan-2024","EQ","1,122.15","1,155.75","1,111.60","1,120.60","1,151.00","1,146.30","1,131.49","1,229.90","395.10","43,05,042","4,87,11,15,814.05","1,21,929"
"24-Jan-2024","EQ","1,138.00","1,146.75","1,118.35","1,137.10","1,123.25","1,120.60","1,123.24","1,229.90","395.10","1,83,73,913","20,63,82,34,493.70","3,27,148"
"23-Jan-2024","EQ","1,199.15","1,207.20","1,130.25","1,193.00","1,142.00","1,137.10","1,171.83","1,229.90","395.10","72,01,014","8,43,83,80,301.65","1,57,053"
"20-Jan-2024","EQ","1,158.90","1,198.75","1,150.00","1,152.45","1,190.90","1,193.00","1,177.57","1,229.90","395.10","25,21,107","2,96,87,92,425.95","74,669"
"19-Jan-2024","EQ","1,162.25","1,166.80","1,150.00","1,154.05","1,153.00","1,152.45","1,156.65","1,229.90","395.10","27,32,559","3,16,06,14,748.45","1,25,289"
"18-Jan-2024","EQ","1,171.05","1,184.30","1,143.45","1,166.85","1,155.00","1,154.05","1,159.02","1,229.90","395.10","59,18,594","6,85,97,50,083.00","1,46,812"
"17-Jan-2024","EQ","1,180.00","1,204.70","1,159.45","1,193.35","1,169.90","1,166.85","1,180.10","1,229.90","395.10","52,68,593","6,21,74,46,859.35","1,25,671"
"16-Jan-2024","EQ","1,203.60","1,212.00","1,186.80","1,203.10","1,194.50","1,193.35","1,198.10","1,229.90","395.10","31,73,587","3,80,22,82,142.75","1,11,688"
"15-Jan-2024","EQ","1,214.00","1,215.35","1,189.10","1,207.10","1,203.60","1,203.10","1,203.36","1,229.90","395.10","28,25,654","3,40,02,66,862.85","97,303"
"12-Jan-2024","EQ","1,210.40","1,218.75","1,201.05","1,202.95","1,207.00","1,207.10","1,209.70","1,229.90","395.10","39,12,779","4,73,32,92,436.50","1,16,213"
"11-Jan-2024","EQ","1,221.00","1,223.60","1,200.00","1,214.35","1,204.00","1,202.95","1,209.03","1,229.90","395.10","37,21,202","4,49,90,38,845.70","1,42,091"
"10-Jan-2024","EQ","1,220.00","1,220.00","1,197.00","1,197.10","1,215.20","1,214.35","1,209.01","1,229.90","395.10","70,36,728","8,50,75,05,783.00","1,42,375"
"09-Jan-2024","EQ","1,182.00","1,229.90","1,178.50","1,168.85","1,200.95","1,197.10","1,205.17","1,229.90","395.10","1,47,01,104","17,71,72,72,726.45","3,33,249"
"08-Jan-2024","EQ","1,160.00","1,182.00","1,152.00","1,154.25","1,172.40","1,168.85","1,169.58","1,182.00","395.10","87,60,094","10,24,56,00,240.30","1,90,134"
"05-Jan-2024","EQ","1,129.10","1,160.00","1,125.40","1,123.20","1,153.00","1,154.25","1,146.58","1,160.00","395.10","1,06,22,789","12,17,98,24,453.45","2,18,484"
"04-Jan-2024","EQ","1,117.00","1,131.00","1,103.55","1,094.25","1,122.00","1,123.20","1,116.97","1,144.00","395.10","97,71,995","10,91,50,25,415.55","2,30,197"
"03-Jan-2024","EQ","1,105.00","1,144.00","1,062.75","1,078.40","1,095.40","1,094.25","1,106.85","1,144.00","395.10","3,30,60,778","36,59,34,78,297.45","6,58,513"
"02-Jan-2024","EQ","1,047.85","1,082.90","1,031.10","1,047.85","1,079.00","1,078.40","1,062.31","1,102.40","395.10","63,44,621","6,73,99,35,310.35","1,63,681"
"01-Jan-2024","EQ","1,026.55","1,057.95","1,023.00","1,024.35","1,041.10","1,047.85","1,046.35","1,102.40","395.10","39,89,711","4,17,46,43,148.75","1,00,539"
"29-Dec-2023","EQ","1,021.80","1,034.90","1,017.60","1,016.95","1,023.00","1,024.35","1,026.41","1,102.40","395.10","24,29,250","2,49,33,97,287.15","65,509"
"28-Dec-2023","EQ","1,029.55","1,031.20","1,014.65","1,024.40","1,019.95","1,016.95","1,019.24","1,102.40","395.10","48,65,603","4,95,92,02,945.20","95,099"
"27-Dec-2023","EQ","1,037.00","1,037.05","1,018.00","1,028.75","1,025.50","1,024.40","1,026.87","1,102.40","395.10","28,03,997","2,87,93,39,103.05","1,21,999"
"26-Dec-2023","EQ","1,034.10","1,041.00","1,026.10","1,027.50","1,027.00","1,028.75","1,031.97","1,102.40","395.10","21,76,775","2,24,63,71,709.90","88,584"
"22-Dec-2023","EQ","1,034.00","1,050.95","1,019.00","1,018.95","1,028.00","1,027.50","1,033.87","1,102.40","395.10","52,52,106","5,42,99,79,268.30","1,27,018"
"21-Dec-2023","EQ","996.15","1,028.00","989.25","1,012.15","1,025.45","1,018.95","1,016.45","1,102.40","395.10","53,52,057","5,44,00,73,860.60","1,71,620"
"20-Dec-2023","EQ","1,078.00","1,083.85","1,005.00","1,074.00","1,007.00","1,012.15","1,049.86","1,102.40","395.10","84,67,564","8,88,97,83,034.35","1,82,290"
"19-Dec-2023","EQ","1,095.00","1,099.00","1,068.60","1,094.30","1,075.00","1,074.00","1,080.85","1,102.40","395.10","59,93,252","6,47,78,13,788.20","1,32,457"
"18-Dec-2023","EQ","1,079.00","1,102.40","1,072.75","1,078.55","1,090.00","1,094.30","1,090.52","1,102.40","395.10","54,48,342","5,94,15,24,074.50","1,14,853"
"15-Dec-2023","EQ","1,079.00","1,086.50","1,067.05","1,074.70","1,078.00","1,078.55","1,078.18","1,089.90","395.10","1,16,72,787","12,58,53,31,077.30","1,66,848"
"14-Dec-2023","EQ","1,080.00","1,089.90","1,063.00","1,063.50","1,073.00","1,074.70","1,072.87","1,089.90","395.10","80,04,131","8,58,73,61,365.30","1,85,156"
"13-Dec-2023","EQ","1,045.00","1,075.00","1,028.80","1,041.95","1,074.00","1,063.50","1,047.81","1,082.50","395.10","81,51,639","8,54,13,89,122.65","1,73,343"
"12-Dec-2023","EQ","1,037.05","1,048.45","1,023.25","1,031.90","1,039.55","1,041.95","1,038.57","1,082.50","395.10","49,02,289","5,09,13,82,444.55","1,24,557"
"11-Dec-2023","EQ","1,026.80","1,048.00","1,015.65","1,022.95","1,033.40","1,031.90","1,032.23","1,082.50","395.10","78,89,666","8,14,39,86,966.05","1,79,709"
"08-Dec-2023","EQ","1,048.00","1,055.00","992.30","1,039.65","1,021.10","1,022.95","1,023.19","1,082.50","395.10","1,22,02,462","12,48,53,77,517.40","2,75,635"
"07-Dec-2023","EQ","1,029.00","1,058.75","1,021.65","1,017.95","1,044.00","1,039.65","1,041.54","1,082.50","395.10","1,48,40,081","15,45,65,04,885.30","3,12,297"
"06-Dec-2023","EQ","1,045.00","1,082.50","1,008.10","1,013.10","1,020.50","1,017.95","1,039.65","1,082.50","395.10","4,10,08,947","42,63,48,03,598.70","7,69,718"
"05-Dec-2023","EQ","884.00","1,024.30","880.00","878.65","1,010.00","1,013.10","967.15","1,024.30","395.10","4,65,64,412","45,03,48,49,029.15","6,87,742"
"04-Dec-2023","EQ","865.00","883.35","858.50","827.80","878.70","878.65","872.49","912.00","395.10","1,10,64,795","9,65,38,77,757.35","1,95,708"
"01-Dec-2023","EQ","839.20","839.20","825.50","825.50","827.00","827.80","829.12","912.00","395.10","29,32,775","2,43,16,28,963.75","52,074"
"30-Nov-2023","EQ","839.00","839.00","823.00","835.55","827.20","825.50","828.73","912.00","395.10","59,98,210","4,97,09,18,487.90","1,07,634"
"29-Nov-2023","EQ","850.00","850.00","833.30","837.70","835.15","835.55","838.73","912.00","395.10","80,57,644","6,75,81,59,629.60","1,36,229"
"28-Nov-2023","EQ","806.00","854.40","806.00","795.55","840.50","837.70","836.47","912.00","395.10","1,59,29,818","13,32,48,39,266.80","2,39,460"
"24-Nov-2023","EQ","795.90","802.95","785.00","793.10","801.00","795.55","790.29","912.00","395.10","44,21,350","3,49,41,59,507.65","71,988"
"23-Nov-2023","EQ","795.00","804.70","791.45","791.90","793.20","793.10","796.26","912.00","395.10","37,76,615","3,00,71,53,342.85","50,591"
"22-Nov-2023","EQ","804.00","804.95","788.55","801.35","792.00","791.90","793.33","912.00","395.10","32,12,329","2,54,84,47,110.00","53,628"
"21-Nov-2023","EQ","805.00","814.90","799.30","803.60","801.00","801.35","806.60","912.00","395.10","36,43,664","2,93,89,81,343.30","55,240"
"20-Nov-2023","EQ","810.05","816.00","801.10","810.05","802.70","803.60","808.53","912.00","395.10","32,27,659","2,60,96,63,865.20","45,735"
"17-Nov-2023","EQ","811.70","821.95","809.05","813.60","810.00","810.05","813.09","916.00","395.10","32,18,979","2,61,73,28,031.20","52,220"
"16-Nov-2023","EQ","814.40","818.40","808.10","810.75","814.00","813.60","813.91","916.00","395.10","16,89,762","1,37,53,10,877.75","56,941"
"15-Nov-2023","EQ","818.00","818.00","809.05","809.85","811.00","810.75","812.30","916.00","395.10","16,94,698","1,37,66,09,092.90","36,310"
"13-Nov-2023","EQ","810.00","828.00","807.50","812.25","810.35","809.85","811.05","916.00","395.10","10,50,882","85,23,12,736.95","29,224"
"12-Nov-2023","EQ","816.70","816.70","811.00","808.60","811.60","812.25","813.44","916.00","395.10","2,65,239","21,57,56,740.15","10,052"
"10-Nov-2023","EQ","808.00","818.80","806.20","806.20","809.95","808.60","811.58","916.00","395.10","39,03,183","3,16,77,42,392.35","66,315"
"09-Nov-2023","EQ","825.00","827.70","798.10","818.70","806.05","806.20","812.47","916.00","395.10","49,82,049","4,04,77,67,440.00","1,03,935"
"08-Nov-2023","EQ","802.00","823.80","800.05","797.55","817.20","818.70","816.11","916.00","395.10","51,23,208","4,18,11,08,886.55","89,856"
